Restaurant ID,Restaurant Name,City,Address,Cuisines,Aggregate rating
4317,Hawkers,New Delhi,"Opposite Priya Cinema, Vasant Lok, Vasant Vihar, New Delhi",Chinese,2.7
18458099,HotPlate,New Delhi,"Vasant Apartments, Vasant Vihar, New Delhi","Fast Food, North Indian",3.1
2124,New Janta Restaurant,New Delhi,"C-22, Main Market, Vasant Vihar, New Delhi","North Indian, Mughlai",3.1
2204,Rainbows,New Delhi,"Shop 3, D Block Market, Community Centre, Vasant Vihar, New Delhi","Bakery, Fast Food",3.2
305403,Sinfully Yours,New Delhi,"11, Munirka Marg, Vasant Vihar, New Delhi","Bakery, Desserts",3.3
775,Slice of Italy,New Delhi,"E-249, Rama Market, Nelson Mandela Marg, Vasant Vihar, New Delhi","Italian, Pizza, Bakery",2.8
18247024,Spice Deli,New Delhi,"38, Upper Ground Floor & First Floor, Basant Lok, Vasant Vihar, New Delhi","North Indian, Chinese",3.3
303244,Twenty Four Seven,New Delhi,"Near Indian Oil Petrol Pump, Mool Chand Motors, Vasant Vihar, New Delhi","Fast Food, North Indian",3.1
300262,Uncle Tom's Steamed Hot Dogs,New Delhi,"Opposite RPM Lounge, Priya Market, Vasant Vihar, New Delhi",Fast Food,3.3
18458332,AOWLS,New Delhi,"Vasant Vihar, New Delhi","Chinese, Fast Food",3.5
7391,Costa Coffee,New Delhi,"Community Center, Priya Market, Vasant Vihar, New Delhi",Cafe,3.6
18198434,Georgia Dakota,New Delhi,"Shop 5, D Block Market, Vasant Vihar, New Delhi","Bakery, Desserts",3.6
18371408,Instapizza After Hours,New Delhi,"Shop 25, 1st Floor, CSC Basant Enclave, S.F.G.H Scheme, Vasant Vihar, New Delhi","Pizza, Fast Food",3.5
308007,The Pint Room,New Delhi,"2nd Floor, Opp HDFC Bank, Street D7, Junction of Poorvi & Paschmi Marg, Vasant Vihar, New Delhi","Finger Food, Continental, Italian",3.7
18227685,Anthony's Kitchen,New Delhi,"Stall 3, PVR Priya, Basant Lok, Vasant Vihar, New Delhi","North Indian, South Indian",0.0
18394443,Bakermania,New Delhi,"A-9/1, 1st Floor, Near Holy Child School, Vasant Vihar, New Delhi","Bakery, Fast Food",0.0
18312585,Cafe Coffee Day,New Delhi,"61, Inside PVR Community Centre, Basant Lok, Vasant Vihar, New Delhi",Cafe,0.0
18358669,Cones & Curries,New Delhi,"Priya Cinema Complex, Vasant Vihar, New Delhi",North Indian,0.0
18279461,Giani,New Delhi,"17/20, Community Centre, Basant Lok, Vasant Vihar, New Delhi","Ice Cream, Desserts",0.0
18463329,Kaptain Bakery,New Delhi,"16A, Basant Lok, Vasant Vihar, New Delhi",Bakery,0.0
18277185,Kayasth Cuisine,New Delhi,"Annexe, 1st Floor, D-7/1, Vasant Vihar, New Delhi",Mughlai,0.0
18358667,Mahinder Food Corner,New Delhi,"Priya Complex, Vasant Vihar, New Delhi","North Indian, Street Food",0.0
18415363,Mohanty Bakery & Confectionery,New Delhi,"352, Vasant Vihar, New Delhi",Bakery,0.0
18440933,Practically Perfect,New Delhi,"64, Munirka Marg, Behind PVR Priya, Vasant Vihar, New Delhi","Bakery, Desserts",0.0
18397698,Take Away Depot,New Delhi,"13, Basant Lok, Priya Cinema Complex, Vasant Vihar, New Delhi","Chinese, Mughlai, North Indian",0.0
18492083,The Artful Baker,New Delhi,"D Block Market. Near HDFC, Vasant Vihar, New Delhi","Bakery, Fast Food",0.0
18289247,Perch Wine & Coffee Bar,New Delhi,"Priya Complex, Vasant Vihar, New Delhi","Cafe, European",4.3
8530,Aggarwal Confectionary,New Delhi,"38, DDA Market, Vasundhara Enclave, New Delhi","Street Food, Bakery",2.8
8501,Aggarwal Sweet Corner,New Delhi,"31, DDA Market, Vasundhara Enclave, New Delhi","Mithai, Street Food",2.9
8520,Ananda's,New Delhi,"1, DDA Market, Vasundhara Enclave, New Delhi","South Indian, Chinese",3.0
311184,Ankur Family Restaurant,New Delhi,"B 17, Om Sai Complex, New Ashok Nagar, Opposite Metro Pillar No 162, Near, Vasundhara Enclave, New Delhi","North Indian, Chinese",2.8
18217007,Ayush Restaurant,New Delhi,"A-405, Near East End Apartment, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,3.2
18342098,Chef's Paradise,New Delhi,"B 75, New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, Mughlai, Chinese",3.1
311231,Domino's Pizza,New Delhi,"Shop 6B, 7&8, Ground Floor, New Ashok Nagar Metro Station, Near, Vasundhara Enclave, New Delhi","Pizza, Fast Food",2.6
310876,Fatafat Fast Food,New Delhi,"A-60, Sarpanch Chowk, New Ashok Nagar, Near, Vasundhara Enclave, New Delhi","Chinese, Fast Food",3.3
18265408,Giani,New Delhi,"G-22, Vardhaman Sunrise Plaza, Vasundhara Enclave, New Delhi","Ice Cream, Desserts",3.0
312517,Green Tea Fanatics,New Delhi,"G-36, Vardhman Sunrise Plaza, Vasundhara Enclave, New Delhi","Beverages, Fast Food",3.4
312783,Khansama,New Delhi,"Shop 1-5, RS Tower, Opposite East End Apartment, Vasundhara Enclave, New Delhi","North Indian, Mughlai",3.3
307920,Pauls Food,New Delhi,"G-3, East End Plaza, Vasundhara Enclave, New Delhi","North Indian, Chinese",2.9
311253,Punjabi Vaishno Rasoi,New Delhi,"Main Road, Near BSES Office, Vasundhara Enclave, New Delhi",North Indian,2.9
307290,Republic of Chicken,New Delhi,"G-8, Vardhaman Sunrise Plaza, Vasundhara Enclave, New Delhi","Raw Meats, Fast Food",2.9
8532,Taj Sweets,New Delhi,"28, DDA Market, Vasundhara Enclave, New Delhi",Mithai,3.1
18323036,The Cake,New Delhi,"E-473, New Ashok Nagar, Vasundhara Enclave, New Delhi",Bakery,3.0
18325165,The Food Court,New Delhi,"D-30, Near Bharti Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi","Fast Food, Chinese",3.7
311248,Adi's Restaurant,New Delhi,"B 80, Near ABD Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18424207,Aggarwal Sweet & Bakers,New Delhi,"A-60, Near Doctor's Market, Vasundhara Enclave, New Delhi","Mithai, Street Food",0.0
18420697,Aggarwal Sweets,New Delhi,"Shop no. 1,Near Dharamshila Hospital, Main Road Vasundhara Enclave, Vasundhara Enclave, New Delhi",Desserts,0.0
18424648,Aggarwal Sweets,New Delhi,"B 80, Shree Anand Bhawan, Vasundhara Enclave, New Delhi","Mithai, Street Food",0.0
18376497,Always Eat Green,New Delhi,"A-60 New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, South Indian, Chinese",0.0
18377898,Anjali Resaturant,New Delhi,"B-72, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18423889,Annapoorna Bhojanalya,New Delhi,"B-17, Om Sai Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18424638,Anupam Eating Point,New Delhi,"A-60, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18424661,Bikaner Rasoi,New Delhi,"Plaza Market, Vasundhara Enclave, New Delhi",North Indian,0.0
18375390,Cafe Mom,New Delhi,"B-62, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18377902,Cafe Youth,New Delhi,"Main Road, Near BSES Office, Vasundhara Enclave, New Delhi",Chinese,0.0
18430246,Cake Express,New Delhi,"E - 477, Shop 21, Krishna Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Bakery,0.0
18425318,Cake Knighter,New Delhi,"Opposite East End Apartments, New Ashok Nagar, Vasundhara Enclave, New Delhi",Bakery,0.0
18336496,Catchup Green,New Delhi,"Shop SW4, Plot 1, LSC, Vardhaman Plaza, Opposite Delux Apartments, Vasundhara Enclave, New Delhi",Fast Food,0.0
18429388,D Food,New Delhi,"C-306, New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, Street Food",0.0
18499026,Delicious Cake,New Delhi,"E-77, Main Road, Vasundhara Enclave, New Delhi",Bakery,0.0
18424202,Famous Parantha and Poori Sabzi,New Delhi,"44, Gali Number 1, Block A, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18434964,FM Biryani Point,New Delhi,"D-78, Opposite Akbari Masjid, New Ashok Nagar, Vasundhara Enclave, New Delhi",Biryani,0.0
18377909,Food Plaza,New Delhi,"Shop 5, DDA Market, Near Maharaja Agarsen College, Vasundhara Enclave, New Delhi","Chinese, Fast Food",0.0
18390095,Foodiez,New Delhi,"G 24, Sunrise Vardhman Plaza, Vasundhara Enclave, New Delhi",Street Food,0.0
18423894,Goli Vada Pav No. 1,New Delhi,"G-16, Vardhman Sunrise Plaza, Vasundhara Enclave, New Delhi",Street Food,0.0
18414502,Hyderabad's Delight,New Delhi,"102, Abhinav Apartment, Vasundhara Enclave, New Delhi","Hyderabadi, Biryani",0.0
18419424,Khan Tandoori Hub,New Delhi,"D-77, New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, Mughlai",0.0
18377900,Khan Tandoori Nights,New Delhi,"C-II -205, New Ashok Nagar, Vasundhara Enclave, New Delhi",Mughlai,0.0
18424582,Meatwale.com,New Delhi,"G-23, Vardhman Sunrise Plaza, Vasundhara Enclave, New Delhi",Raw Meats,0.0
18424654,New Aggarwal Sweets & Fast Food,New Delhi,"B 79, New Ashok Nagar, Vasundhara Enclave, New Delhi","Mithai, Fast Food",0.0
18424650,Night Munchers,New Delhi,"D-30, Near Bharti Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18423118,Old Moradabadi Chicken Corner,New Delhi,"B116, Opposite Metro Pillar 164, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18251459,Richa's Bakery,New Delhi,"Shop 21, E-447, Krishna Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Bakery,0.0
18424208,Riyaz Biryani Corner,New Delhi,"A-440, New Ashok Nagar, Vasundhara Enclave, New Delhi","Biryani, North Indian",0.0
18424656,Rudra The Dhaba,New Delhi,"C-2, 205-206, Sarpanch Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18375387,Seven Star Pizza,New Delhi,"B-69, New Ashok Nagar, Vasundhara Enclave, New Delhi",Pizza,0.0
18424200,Shahi Muradabadi Chicken Biryani,New Delhi,"Block-1, Sarpanch Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",Biryani,0.0
18377895,Shree Krishna Restaurant,New Delhi,"Below Metro Station, New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, Chinese",0.0
300961,Shree Sai Bhog,New Delhi,"4, DDA Market, Vasundhara Enclave, New Delhi","Chinese, North Indian, South Indian",0.0
18424640,Soni Food Court,New Delhi,"B-365, Sangam Street, New Ashok Nagar, Vasundhara Enclave, New Delhi",North Indian,0.0
18424584,South Street Cafe,New Delhi,"Shop 4, DDA Market, Near Maharaja Agrasen College, Vasundhara Enclave, New Delhi",South Indian,0.0
18424188,Special Chicken Biryani,New Delhi,"B-147, Lane 3, New Ashok Nagar, Vasundhara Enclave, New Delhi",Biryani,0.0
18372694,Sweets n Treats,New Delhi,"Main Market, New Ashok Nagar, Vasundhara Enclave, New Delhi",Street Food,0.0
18371398,The Royal Prestige,New Delhi,"A-435, New Ashok Nagar, Vasundhara Enclave, New Delhi","North Indian, South Indian",0.0
18409206,Twenty Four Seven,New Delhi,"M/S Noida Automobiles, Indian Oil Petrol Pump, Sector 14 A, Vasundhara Enclave, New Delhi","Fast Food, North Indian",0.0
18429386,Two Friends Roll Corner,New Delhi,"A-124, New Ashok Nagar, Vasundhara Enclave, New Delhi","Fast Food, Street Food",0.0
18396190,Waikiki,New Delhi,"A-103, New Ashok Nagar, Vasundhara Enclave, New Delhi","Chinese, North Indian",0.0
18424192,Zaika Chicken Corner,New Delhi,"B 1363, East End Apartments, Main Road, New Ashok Nagar, Vasundhara Enclave, New Delhi","Biryani, North Indian",0.0
18499493,Zombiez,New Delhi,"E 379, Khosla Complex, Samrat Apartment, Vasundhara Enclave, New Delhi","Chinese, North Indian",0.0
18322647,366 Junction,New Delhi,"A-1, 2nd Floor, Near Old Gupta Colony, Vijay Nagar, New Delhi","Cafe, North Indian, Chinese",3.3
6654,Black & Brew,New Delhi,"Shop 1, Single Story, Near Hanuman Mandir, Vijay Nagar, New Delhi",Chinese,3.1
300941,Hari Om Bhojanalaya,New Delhi,"H-149, Old Gupta Colony, Opposite Kalyan Vihar, Vijay Nagar, New Delhi",North Indian,3.4
18263693,Nalwa's Hotspot,New Delhi,"B-85, Old Gupta Colony, Near Kalyan Vihar, Vijay Nagar, New Delhi",Chinese,3.1
18245248,Pasta Hub,New Delhi,"27-C, Main Road, Vijay Nagar, New Delhi",Italian,3.0
305275,Rock n Wood Cafe,New Delhi,"3/39, Vijay Nagar, New Delhi","North Indian, Chinese",3.4
18337490,Roll Corner,New Delhi,"C-24, Single Storey, Vijay Nagar, New Delhi",Fast Food,3.3
312364,Shree Nandhini Cafe,New Delhi,"3/1, Double Storey, Opposite Hanuman Mandir, Vijay Nagar, New Delhi","South Indian, Chinese",3.3
312422,Sindhi Dhaba,New Delhi,"Main Road, Near Double Storey, Vijay Nagar, New Delhi",North Indian,2.9
18359295,Take N Taste,New Delhi,"3/30, Double Storey, Vijay Nagar, New Delhi","North Indian, Chinese",3.1
307369,Taxi Bar & Cafe,New Delhi,"G-15/B, Ground Floor, Vijay Nagar, New Delhi","North Indian, Chinese, Fast Food",3.3
308811,The Little Diner,New Delhi,"H-15, Shop 5, Near NDPL Office, Vijay Nagar, New Delhi","Continental, Chinese, Italian, Cafe",3.4
18273624,Cafeteria & Co.,New Delhi,"G 14, Hudson Lane, Vijay Nagar, New Delhi","Continental, Mexican",4.6
18175303,Burger Point,New Delhi,"Shop 3, B-35/B, Single Storey, Vijay Nagar, New Delhi","Burger, Fast Food",3.8
310532,Cafe All-Inn,New Delhi,"F-16 B, 1st Floor, Hudson Lane, Opposite NDBL, Vijay Nagar, New Delhi","Cafe, Mexican, Italian, North Indian, Chinese",3.8
312420,Chowringhee,New Delhi,"C 29 B, Near HDFC Bank, Main Road, Vijay Nagar Colony, Vijay Nagar, New Delhi",Fast Food,3.5
308155,Flamess Restaurant & Cafe Village,New Delhi,"G-15, 1st Floor, Near Laxmi Diary, Vijay Nagar, New Delhi","North Indian, Chinese, Continental, Italian, Mexican, Lebanese",3.5
305856,Jack 'n' Chill,New Delhi,"F-19, 1st Floor, Opposite NDPL Office, Vijay Nagar, New Delhi","American, Italian, Cafe",3.6
308950,Kake Di Hatti,New Delhi,"G-20, Near Traffic Signal, Vijay Nagar, New Delhi",North Indian,3.6
17977767,Mad Monkey,New Delhi,"Shop 3, H-15, Opposite NDPL Office, Vijay Nagar, New Delhi","Cafe, Continental, Italian",3.7
18359288,Manohar Cakes & Bikaneri,New Delhi,"C 28-29, Double Storey, Vijay Nagar, New Delhi","Mithai, Fast Food",3.5
1199,Shagun,New Delhi,"F-16, Opposite NDPL Office, Vijay Nagar, New Delhi","Chinese, Thai, Tibetan, Japanese",3.9
312365,Shyam Chaat Bhandar,New Delhi,"Shop 1, Main Market, Near Gurudwara, Vijay Nagar, New Delhi",Street Food,3.5
17989097,Telegram,New Delhi,"F-21/B, Opposite NDPL Office, Vijay Nagar, New Delhi","Cafe, North Indian, Continental, Chinese",3.5
18233584,The University Bistro,New Delhi,"F-15, Opposite NDPL Office, Hudson Lane, Vijay Nagar, New Delhi","Cafe, Italian, Continental, Mexican, Mediterranean",3.6
18241524,736 A.D.,New Delhi,"G-15/B, Vijay Nagar, New Delhi","North Indian, Continental, Italian, Chinese",4.1
301700,Big Yellow Door,New Delhi,"H-8 B, Near GTB Nagar Metro Station, Opposite Hudson Lane's NDPL Office, Vijay Nagar, New Delhi","Cafe, Italian, Fast Food",4.3
303849,Mr. Crust Bakers,New Delhi,"B-29/B, Opposite Mother Dairy, Vijay Nagar, New Delhi","Bakery, Desserts, Fast Food",4.2
18258484,Phonebooth Cafí©,New Delhi,"G-14 B, Hudson Lane, Vijay Nagar, New Delhi","North Indian, Continental, Chinese, Italian",4.1
18157386,Tony's,New Delhi,"C-23, Single Storey, Vijay Nagar, New Delhi",Fast Food,4.4
18455949,Wake 'n' Bake Cafe,New Delhi,"D-6A, Single Storey, Vijay Nagar, New Delhi","Fast Food, Bakery",4.0
18337907,Gabbar Di Hatti,New Delhi,"R-39, Opposite Metro Pillar - 47,  Shakurpur, Vikas Marg","North Indian, Mughlai",3.4
18441677,Chennai Express,New Delhi,"H Block, Vikas Marg, New Delhi","Chinese, South Indian",0.0
18355037,1990's,New Delhi,"KG-1/423, Ground Floor, Vikaspuri, New Delhi","North Indian, Mughlai",3.3
18124369,Amul Cafe,New Delhi,"142A, GG-1, Vikaspuri, New Delhi","Desserts, Fast Food",3.3
18221405,Burger Point,New Delhi,"A-34, Near NIIT, Vikaspuri, New Delhi","Burger, Fast Food",3.4
302166,Buta Singh Da Dhabba,New Delhi,"Shop 617, Site 1, Vikaspuri, New Delhi",North Indian,2.8
8696,Cafe Amigo,New Delhi,"G-13, Pratibha Tower, PVR Complex, Vikaspuri, New Delhi",Cafe,3.0
6925,Cafe Coffee Day,New Delhi,"C 9, New Krishna Park, Vikaspuri, New Delhi",Cafe,3.0
300459,Cake Palace,New Delhi,"17 A, DG 2, Vikaspuri, New Delhi",Bakery,2.7
2403,Carara,New Delhi,"19, G Block Community Centre, Vikaspuri, New Delhi","North Indian, Chinese",2.6
8695,Channi Pishori Chicken,New Delhi,"29, J Block, LSC, DDA Market, Vikaspuri, New Delhi",Mughlai,3.3
311396,Chatkora Food N Snacks Corner,New Delhi,"Shop 15, H-3 Block, DDA Lal Market, Vikaspuri, New Delhi",Fast Food,2.9
18333392,Chetana Bakes,New Delhi,"Vikaspuri, New Delhi",Bakery,3.0
18287378,Chily Hut,New Delhi,"Shop 3 & 6, Ground Floor, G Block, PVR Sonia Complex, Vikaspuri, New Delhi","Chinese, North Indian",3.2
307195,De' Bistro,New Delhi,"F-1, 1st Floor, PVR Complex, Vikaspuri, New Delhi","Chinese, Fast Food",3.3
300440,Deep Bakers,New Delhi,"DG 3/341, Near Mahindra Apartments, Vikaspuri, New Delhi","Fast Food, Bakery",3.2
4793,Delhi 6,New Delhi,"54-A/3, Central Market, Budhela, Vikaspuri, New Delhi",North Indian,2.6
18478982,Finest Pizzeria,New Delhi,"Vikaspuri, New Delhi",Pizza,3.1
18322639,Food Lab,New Delhi,"Shop 1, F-233, Vikaspuri, New Delhi","Chinese, Biryani, North Indian",3.0
18285737,Goli Vada Pav No. 1,New Delhi,"Shop 3A, Ground Floor, Pocket GG1, Vikaspuri, New Delhi",Street Food,3.3
18204810,Grover Sweets,New Delhi,"KG-1/19, Vikaspuri, New Delhi","Mithai, Street Food",3.1
301380,Hema Chinese Foods,New Delhi,"33, F Block, Galaxy Market, Vikaspuri, New Delhi",Chinese,3.3
18277000,Hunger Stop,New Delhi,"Shop 17, DDA Market, M Block, Vikaspuri, New Delhi","North Indian, Mughlai",3.2
300461,Ishwar Sweets,New Delhi,"KG-1/411, Vikaspuri, New Delhi",Chinese,3.4
3654,Kathi Express,New Delhi,"598, Site 1, A Block, Opposite NIIT, Vikaspuri, New Delhi","Fast Food, Chinese",2.6
18264996,Kream's,New Delhi,"Shop 6, D-121, Vikaspuri, New Delhi","Bakery, Fast Food, Pizza",3.1
301377,Madras Cafe,New Delhi,"1, H Block, DDA Market, Vikaspuri, New Delhi","South Indian, Fast Food",3.3
8680,Mandeep Punjabi Rasoi,New Delhi,"H 1, DDA Market, Vikaspuri, New Delhi",North Indian,3.0
18246995,Masti Curry,New Delhi,"Unit No- 2, F234, Vikaspuri, New Delhi",North Indian,2.8
4785,New Madras Cafe,New Delhi,"KG 1/403, Main Market, Vikaspuri, New Delhi","South Indian, Fast Food",3.1
2402,Pakwan,New Delhi,"Opposite PVR Cinema Ticket Counter, Vikaspuri, New Delhi","Chinese, North Indian",2.8
300406,Patiala Shahi Soups,New Delhi,"17, J Block, DDA Market",Mughlai,3.1
311390,Pizza Yum,New Delhi,"AG-1, Shop 2, DDA Mini Market, Vikaspuri, New Delhi","Pizza, Fast Food",3.1
4164,Polka Pastry & Snack Bar,New Delhi,"GG-II/7-A, Vikaspuri, New Delhi","Bakery, Fast Food",2.7
18365391,Red Hot,New Delhi,"KG-1/88, Vikaspuri, New Delhi",North Indian,3.3
8508,Republic of Chicken,New Delhi,"1/423, KG Block, Main PVR Road, Vikaspuri, New Delhi","Raw Meats, Fast Food",3.1
1305,Sai Ann Kutir,New Delhi,"5, F Block, DDA Market, Vikaspuri, New Delhi","Chinese, North Indian",2.8
18245289,Saravana South Indian Hut,New Delhi,"GG-2-3-A, New Durga Mandir, Vikaspuri, New Delhi",South Indian,3.2
18057797,Sardar Pure Meat Shop,New Delhi,"GG 1/ 143 A, PVR Road, Vikaspuri, New Delhi","Raw Meats, Fast Food",3.2
300472,Shama Chicken Corner,New Delhi,"601, Side 1, Vikaspuri, New Delhi","North Indian, Mughlai",3.1
18247014,Shan E Punjab,New Delhi,"Shop G-1, Solider Tower, Vikaspuri, New Delhi","North Indian, South Indian",3.4
4790,Shanghai Nights,New Delhi,"PVR Cinema, Near ICICI Bank, Vikaspuri, New Delhi",Chinese,2.8
8707,Shree Ram Sweets & Bakers,New Delhi,"C1-401, Janta Flat, Hastal LIG Flat, Vikaspuri, New Delhi",Mithai,3.0
302183,Sindhi Kulfi Wala,New Delhi,"PVR Road, Vikaspuri, New Delhi",Desserts,3.0
4792,South Indian Cafe,New Delhi,"591, Site 1, Vikaspuri Mod, New Delhi, Vikaspuri, New Delhi","South Indian, Chinese",3.3
2362,South Indian Hut,New Delhi,"GG-1/143A, Main Market, Vikaspuri, New Delhi",South Indian,3.4
4338,Spinns Resto-Bar,New Delhi,"G-2 A & G-2 B, AEZ Square, Community Centre, Vikaspuri, New Delhi","North Indian, Chinese",2.6
309198,Subway,New Delhi,"Main Road, Near PVR, Vikaspuri, New Delhi","American, Fast Food, Salad, Healthy Food",2.6
300457,Taneja Bakery,New Delhi,"21, Group 2, Pocket C, DDA Hastsal, Vikaspuri, New Delhi",Bakery,3.2
312201,Tequila Express,New Delhi,"G-19/20, 1st Floor, Radha Chamber, Community Center, Behind PVR Sonia, Vikaspuri, New Delhi","North Indian, Chinese",3.4
3657,The China Town,New Delhi,"Shop 42, C Block Market, Vikaspuri, New Delhi",Chinese,3.4
310640,THS - The Hunger Street,New Delhi,"G-12, DDA Market, Vikaspuri, New Delhi","North Indian, Mughlai, Chinese",3.2
309323,True Blue,New Delhi,"G-8/A, G-1, Sonia PVR, Vikaspuri, New Delhi","North Indian, Chinese",3.2
311333,Twenty Four Seven,New Delhi,"A-31, Vikaspuri, New Delhi","Fast Food, North Indian",3.1
5925,Your's Chole Bhature,New Delhi,"28-29, GG1, Main Market, Vikaspuri, New Delhi",Street Food,2.6
312448,Baskin Robbins,New Delhi,"GG 2/10A, Vikaspuri, New Delhi",Ice Cream,3.5
311600,Pure Punjabi,New Delhi,"Site 1, Opposite Block A, Vikaspuri, New Delhi","North Indian, Fast Food",3.5
18365871,Brick Station,New Delhi,"B-1, M Block Market, Balaji Market, Opposite Kerela Public School, Vikaspuri, New Delhi",Cafe,0.0
18466393,Food Factory,New Delhi,"PVR Cinema, Near ICICI Bank, Vikaspuri, New Delhi","Chinese, Fast Food",0.0
18258762,Pastry Point,New Delhi,"F-255, Near Dussehra Ground, Vikaspuri, New Delhi","Bakery, Fast Food",0.0
18489507,Prem Jee Da Dhaba,New Delhi,"Shop 10, J Block, DDA Market, Near Durga Mandir, Vikaspuri, New Delhi",North Indian,0.0
3665,Welcome Food Point,New Delhi,"8, Community Centre, Near PVR Ticket Counter, Vikaspuri, New Delhi","Chinese, North Indian",2.3
309473,Arora Snacks,New Delhi,"B Block Market, Vivek Vihar, New Delhi",Chinese,2.8
8502,Bansal Mithai Wale,New Delhi,"7, B Block Market, Vivek Vihar, New Delhi",Mithai,2.9
18303857,Fabulous Cake Bites,New Delhi,"C- 339, Vivek Vihar, New Delhi","Bakery, Desserts, Fast Food, Pizza, Burger, Finger Food",3.4
